,URL,Stock_ID,Stock_Name,Publish Time,Title,Article
0,https://finance.sina.com.cn/money/fund/aiassistant/jzyd/2021-08-24/doc-ikqciyzm3214607.shtml,stock_sz399006,创业板指数,2021年08月24日 07:07,建信创业板ETF净值上涨3.07%,"['建信创业板交易型开放式指数证券投资基金(简称:建信创业板ETF,代码159956)公布8月23日最新净值,上涨3.07%。', '建信创业板ETF成立于2018年2月6日,业绩比较基准为创业板指数收益率。该基金成立以来收益95.37%,今年以来收益13.43%,近一月收益-4.93%,近一年收益30.42%,近三年收益137.56%。近一年,该基金排名同类231/1602。', '基金经理为龚佳佳,薛锐。龚佳佳自2019年3月7日管理(或拟管理)该基金,任职期内收益104.68%;薛锐自2021年8月13日管理(或拟管理)该基金,任职期内收益-1.56%。', '最新定期报告显示,该基金前十大重仓股如下:']"
1,https://finance.sina.com.cn/money/fund/aiassistant/jzyd/2021-08-24/doc-ikqciyzm3214577.shtml,stock_sz399441,国证生物医药指数,2021年08月24日 07:07,汇添富国证生物医药ETF净值上涨3.23%,"['汇添富国证生物医药交易型开放式指数证券投资基金(简称:汇添富国证生物医药ETF,代码159839)公布8月23日最新净值,上涨3.23%。', '汇添富国证生物医药ETF成立于2021年2月1日,业绩比较基准为国证生物医药指数收益率。该基金成立以来收益-10.18%,近一月收益-10.24%。', '基金经理为过蓓蓓。过蓓蓓自2020年12月28日管理(或拟管理)该基金,任职期内收益-10.18%。', '最新定期报告显示,该基金前十大重仓股如下:']"
2,https://finance.sina.com.cn/stock/ggzz/2021-08-24/doc-ikqciyzm3192966.shtml,stock_sz300457,赢合科技,2021年08月24日 01:08,赢合科技公布半年报 上半年净利减少61.95%,"['  8月24日消息,赢合科技(维权)发布半年度报告。', '  公告显示,公司半年度营业收入1,735,957,546.90元,同比增加39.69%,归属上市公司股东的净利润103,479,710.58元,同比减少61.95%。']"
3,https://finance.sina.com.cn/stock/s/2021-08-02/doc-ikqcfncc0484947.shtml,stock_sh603111,康尼机电,2021年08月02日 16:54,康尼机电因龙昕科技财务造假被行政处罚 受损投资者可报名索赔,"['  受损股民可至新浪股民维权平台登记该公司维权:http://wq.finance.sina.com.cn/', '  关注@新浪证券、微信关注新浪券商基金、百度搜索新浪股民维权、访问新浪财经客户端、新浪财经首页都能找到我们!', '  康尼机电(维权)(603111)7月30日晚公告,公司及相关当事人收到证监会下发的《行政处罚决定书》(2021 [54]号)。(康尼机电维权入口)', '  2018年8月23日,康尼机电发布公告,表明其前一日收到了中国证监会《立案调查通知书》(苏证调查字2018076号)。因其相关行为涉嫌信息披露违法违规,根据《中华人民共和国证券法》的有关规定,证监会决定对该公司立案调查。', '  2020年5月12日,康尼机电收到中国证监会《行政处罚事先告知书》(处罚字[2020]28号)。', '  时隔将近3年时间,康尼机电终于迎来了行政处罚。证监会查明康尼机电的重大资产重组有关情况及违法事实如下:', '  一、康尼机电与广东龙昕科技有限公司重大资产重组情况', '  2014年9月,龙昕科技筹划首次公开发行股票并上市,2015年底终止。2016年7、8月,龙昕科技与康尼机电接触,筹划资产重组。2017年,经过《披露重组报告书(草案)》、股东大会审议重组事项、证监会通过此次重大资产重组的申请等一系列程序后,2017年11月30日,康尼机电收到证监会批复,并于当日签署《重组报告书》。2017年12月1日,康尼机电披露《重组报告书》。', '  二、康尼机电信息披露违法的情况', '  2015年至2017年,龙昕科技存在虚增收入、利润等财务造假行为,导致康尼机电2017年披露的上述《重组报告书(草案)》《重组报告书》存在虚假记载。', '  中国证监会认为,面对交易标的金额高达34亿元的交易,应当对影响交易标的评估价格的经营业绩、财务情况等进行重点核查。康尼机电作为上市公司,跨界资产重组过程中未采取有效手段,以核查龙昕科技业绩的真实性、交易对价的合理性。康尼机电在资产重组过程中存在过失。', '  根据当事人违法行为的事实、性质、情节和社会危害程度,依据2005年《证券法》规定,证监会决定对南京康尼机电股份有限公司责令改正、给予警告,并处以30万元罚款;对相关责任人给予警告,并处以罚款。', '  北京市盈科(无锡)律师事务所齐程军律师提示,遭受损失的康尼机电(603111)投资者索赔通道已经开启:如果投资者在2017年3月24日到2018年8月23日之间买入康尼机电,并且在2018年8月23日之后卖出或持有股票的,初步符合民事索赔条件,投资者可起诉要求康尼机电等赔偿损失。', '  (本文由北京市盈科(无锡)律师事务所齐程军律师供稿,不代表新浪财经观点。齐程军律师,北京市盈科(无锡)律师事务所合伙人律师,证券维权律师,从事投资维权工作超8年。代理百余家上市公司近万件维权案件)']"
4,https://finance.sina.com.cn/stock/s/2021-08-11/doc-ikqciyzm0832857.shtml,stock_sh600918,中泰证券,2021年08月11日 14:26,乐视网启动普通代表人诉讼 股民获赔关键在中介机构,"['  受损股民可至新浪股民维权平台登记该公司维权:http://wq.finance.sina.com.cn/', '  关注@新浪证券、微信关注新浪券商基金、百度搜索新浪股民维权、访问新浪财经客户端、新浪财经首页都能找到我们!', '  2021年4月12日,乐视网(300104)发布公告称其收到中国证监会作出的《行政处罚决定书》。中国证监会在处罚决定书中认定,乐视网2007年至2016年十年财务造假等一系列违法事实,对乐视网、贾跃亭等15名责任主体作出了行政处罚。其中,对乐视网合计罚款2.4亿余元,对贾跃亭罚款2.41亿余元。(乐视退维权入口)', '  2021年5月,北京金融法院受理了11名投资者诉乐视网、贾跃亭等21名被告的证券虚假陈述责任纠纷系列案件。该案系北京法院受理的首例证券纠纷普通代表人诉讼案件,涉及到的11名投资者在起诉状中确定了2名投资者作为拟任代表人,并委托了专业律师代理此案。', '  北京金融法院立案后开始对被诉证券侵权4行为的性质、侵权事实等进行审查。在审查结束后,北京金融法院将在法定期限内确定具有相同诉讼请求的权利人范围,并发出权利登记公告。符合权利人范围的投资者可以在公告确定的登记期间,向北京金融法院进行权利登记。经审核符合权利人范围的投资者,将被列入此次证券纠纷代表人诉讼原告名单,以原告身份参加诉讼。', '  法院经审理后认为,自2010年7月30日(含)至2017年7月10日(含)期间以公开竞价方式买入、并于2017年7月10日闭市后当日仍持有乐视网股票,且与本案具有相同种类诉讼请求的投资者,可以向法院申请登记,参加普通代表人诉讼。', '  北京金融法院目前尚未发布权利人登记公告,也未开放投资者权利登记系统。广大乐视网股票投资者还需要等《民事裁定书》生效之后,再进行权利登记。鉴于21名被告大概率会向北京高院申请复议,《民事裁定书》的生效时间仍非定数。如果本案权利人范围需要经过北京高院的复核程序,预计投资者还需等待至少一个月。', '  北京金融法院的裁定一旦生效,凡是在乐视网股票停牌(2017年4月14日)之前买入,并且在乐视股票复牌(2018年1月24日)及之后卖出或继续持有的受损投资者均符合索赔条件。', '  2016年11月,乐视生态危机爆发,2017年7月,贾跃亭远走美国,至今未能回国,以至于贾跃亭下周回国成了一个“梗”。阻碍贾跃亭回国的重要因素,就是乐视生态垮塌后,带来的沉重债务压力。资料显示,目前乐视网共有10条被执行人信息,被执行总金额超20.5亿,同时该公司还存在超40条失信信息,失信行为多为有履行能力而拒不履行。', '  北京市盈科(无锡)律师事务所齐程军律师指出,尽管乐视网退市至老三板后股价飙升,但仍处于资不抵债的境地,缺乏赔偿能力。', '  那么为乐视网提供IPO、2016非公开发行股票及年审审计服务的相关证券中介服务机构,包括平安证券股份有限公司、中泰证券股份有限公司、中德证券有限责任公司、利安达会计师事务所(特殊普通合伙)、华普天健会计师事务所(北京)有限公司、信永中和会计师事务所(特殊普通合伙)等,是否承担责任就成为股民能否获赔的关键了。如果相关证券中介服务机构最终被法院认定对乐视网承担连带责任,股民获赔的几率则大大增加。', '  (本文由北京市盈科(无锡)律师事务所齐程军律师供稿,不代表新浪财经观点。齐程军律师,北京市盈科(无锡)律师事务所合伙人律师,证券维权律师,从事投资维权工作超8年。代理百余家上市公司近万件维权案件)']"
5,https://finance.sina.com.cn/stock/snipe/2021-08-16/doc-ikqcfncc3093469.shtml,stock_sh600426,华鲁恒升,2021年08月16日 09:30,华鲁恒升大涨,"['  08月16日消息,华鲁恒升大涨,截止09:30,报价39.21元,涨幅5.21%,成交26348手,成交量1.02亿元,换手率0.12%。', '  资金流向方面,呈现主力资金净流入状态,特大单买入0.2301亿元,占比30.05%,卖出0.2919亿元,占比38.11%;大单买入0.2567亿元,占比33.52%,卖出0.1872亿元,占比24.44%。']"
6,https://finance.sina.com.cn/roll/2021-08-24/doc-ikqciyzm3198336.shtml,stock_sh603300,华铁应急,2021年08月24日 02:30,5.6万台矿机纠纷达成和解 华铁应急称无责,"['  原标题:5.6万台矿机纠纷达成和解华铁应急称无责', '  证券时报记者李小平', '  亿邦国际与华铁应急(603300)的商业诉讼取得新进展,当事各方自愿和解达成协议。华铁应急方面已于8月23日收到杭州中院下发的《民事调解书》。', '  根据当事各方达成的协议,各方确认所涉8万台服务器(比特币矿机)已交付完成,其中2.4万台服务器对应的货款已结清,剩余5.6万台服务器对应的货款2.72亿元,由浙江纽博实业有限公司支付给浙江亿邦通信科技有限公司。', '  此次案件源头还需追溯到3年多前,2018年5月,华铁应急原子公司浙江琪瑞机械设备有限公司(原新疆华铁恒安建筑安全科技有限公司)与浙江亿邦通信科技有限公司签订8万台矿机产品销售合同,总价4.03亿元。', '  在上述8万台矿机交付过程中,其中2.4万台由新疆华铁签收,并于2018年7月完成1.21亿元货款的支付。但是,另外5.6万台矿机,亿邦国际虽已完成货物交付,但签收方面却出现了问题。亿邦国际认为是新疆华铁应承担5.6万台矿机,而华铁应急认为5.6万台矿机是浙江纽博实业有限公司签收。', '  实际上,作为矿机生产商的亿邦国际,谁签收并不重要,只要5.6万台矿机(2.72亿元货款)的货款到账。但是,由于货款迟迟未到账,亿邦国际将华铁应急、新疆华铁以及浙江纽博实业有限公司推上被告,并申请财产保全,冻结了华铁应急多个银行账户及一家子公司股权。今年6月,杭州中院对该案进行了开庭审理。', '  随后就是闹得沸沸扬扬的“矿机门”。8月8日,亿邦国际董事长胡东实名举报华铁应急涉嫌严重财务造假、严重信息披露违规以及实际控制人胡丹锋及其配偶潘倩涉嫌巨额职务侵占掏空上市公司资产等违规问题。华铁应急也火速召开媒体说明会并发公告,否认亿邦国际所指的三宗罪。', '  其实,此次案件的和解应该在市场的预料之中,8月15日,亿邦国际曾计划就此事召开第二次媒体说明会,但临近却又突然取消,原因是“政府有意协调双方协商解决”。', '  杭州中院的调解书,不仅明确了谁是5.6万台矿机的签收方,还给出了付款的时间点。根据各方达成的协议,浙江纽博实业有限公司已于2021年8月20日向浙江亿邦通信科技有限公司支付2000万元,分别于2021年9月15日前支付1000万元,于2021年12月31日前支付7600万元,于2022年5月30日前支付1.36亿元,于2022年7月31日前付清余款3000万元。', '  调解书还指出,如浙江纽博实业有限公司有任何一期未按期足额支付上述第一项应付款项,则浙江亿邦通信科技有限公司有权直接向人民法院申请强制执行浙江纽博实业有限公司所有未付款项,以及以前述未付款项为基数、按每日万分之五的标准计算至实际清偿之日止的违约金,且杭州咖巴伊投资管理有限公司(该公司实际控制人为陈宝清)对浙江纽博实业有限公司的前述所负债务承担连带清偿责任。', '  另外,调解书显示,各方就该案无其他争议,浙江琪瑞机械设备有限公司、浙江纽博实业有限公司就服务器出售事宜承诺后续不再向浙江亿邦通信科技有限公司主张任何权利。', '  华铁应急称,本次诉讼以调解方式结案,公司不承担任何责任,不影响公司本期利润或期后利润。公司实际控制人胡丹锋、原子公司浙江琪瑞机械设备有限公司不承担任何责任。']"
7,https://finance.sina.com.cn/stock/snipe/2021-08-19/doc-ikqciyzm2312466.shtml,stock_sh601377,兴业证券,2021年08月19日 09:30,兴业证券大涨,"['  08月19日消息,兴业证券大涨,截止09:30,报价11.3元,涨幅5.02%,成交490401手,成交量5.5亿元,换手率0.73%。', '  资金流向方面,呈现主力资金净流入状态,特大单买入1.5455亿元,占比42.21%,卖出1.3234亿元,占比36.14%;大单买入1.0393亿元,占比28.38%,卖出1.2437亿元,占比33.96%。']"
8,https://finance.sina.com.cn/stock/yyyj/2021-08-23/doc-ikqciyzm3178367.shtml,stock_sh603966,法兰泰克,2021年08月23日 22:16,鹰眼预警：法兰泰克经营活动净现金流/净利润比值低于1,"['新浪财经上市公司研究院|财报鹰眼预警', '8月23日,法兰泰克发布2021年半年度报告。', '报告显示,公司2021年上半年营业收入为7.33亿元,同比增长39.02%;归母净利润为8774.92万元,同比增长31.37%;扣非归母净利润为7892.61万元,同比增长46.12%;基本每股收益0.4095元/股。', '公司自2017年1月上市以来,已经现金分红4次,累计已实施现金分红为6696.37万元。', '上市公司财报鹰眼预警系统分别从业绩质量、盈利能力、资金压力与安全及运营效率等四大维度,对法兰泰克2021年半年报进行智能量化分析。', '一、业绩质量层面', '报告期内,公司营收为7.33亿元,同比增长39.02%;净利润为8782.3万元,同比增长30.85%;经营活动净现金流为3329.1万元,同比下降63.67%。', '从业绩整体层面看,需要重点关注:', '•归母净利润增速持续下降。近三期半年报,归母净利润同比变动分别为62.09%,54.26%,31.37%,变动趋势持续下降。', '从收入成本及期间费用配比看,需要重点关注:', '•销售费用变动与营业收入变动差异较大。报告期内,营业收入同比变动39.02%,销售费用同比变动-13.2%,销售费用与营业收入变动差异较大。', '结合经营性资产质量看,需要重点关注:', '•应收票据增速高于营业收入增速。报告期内,应收票据较期初增长71.01%,营业收入同比增长39.02%,应收票据增速高于营业收入增速。', '结合现金流质量看,需要重点关注:', '•营业收入与经营活动净现金流变动背离。报告期内,营业收入同比增长39.02%,经营活动净现金流同比下降63.67%,营业收入与经营活动净现金流变动背离。', '•经营活动净现金流/净利润比值低于1。报告期内,经营活动净现金流/净利润比值为0.38低于1,盈利质量较弱。', '•经营活动净现金流/净利润比值持续下滑。近三期半年报,经营活动净现金流/净利润比值分别为1.67、1.37、0.38,持续下滑,盈利质量呈现下滑趋势。', '二、盈利能力层面', '报告期内,公司毛利率为26.68%,同比下降4.7%;净利率为11.99%,同比下降5.88%;净资产收益率(加权)为7.14%,同比增长11.39%。', '结合公司经营端看收益,需要重点关注:', '•销售毛利率持续下降。近三期半年报,销售毛利率分别为28.74%、28%、26.68%,变动趋势持续下降。', '三、资金压力与安全层面', '报告期内,公司资产负债率为58.2%,同比增长0.22%;流动比率为1.51,速动比率为1.01;总债务为5.92亿元,其中短期债务为2.2亿元,短期债务占总债务比为37.19%。', '从财务状况整体看,需要重点关注:', '•资产负债率持续增长。近三期半年报,资产负债率分别为54.45%,58.07%,58.2%,变动趋势增长。', '从短期资金压力看,需要重点关注:', '•现金比率持续下降。近三期半年报,现金比率分别为0.94、0.64、0.63,持续下降。', '•经营活动净现金流/流动负债比值持续下降。近三期半年报,经营活动净现金流/流动负债比值为分别为0.08、0.07、0.03,持续下降。', '从资金管控角度看,需要重点关注:', '•预付账款变动较大。报告期内,预付账款为0.5亿元,较期初变动率为79.72%。', '•预付账款增速高于营业成本增速。报告期内,预付账款较期初增长79.72%,营业成本同比增长41.56%,预付账款增速高于营业成本增速。', '•应付票据变动较大。报告期内,应付票据为1.2亿元,较期初变动率为56.05%。', '四、运营效率层面', '报告期内,公司应收帐款周转率为2.68,同比增长51.96%;存货周转率为0.9,同比增长32.73%;总资产周转率为0.25,同比增长22.36%。', '从长期性资产看,需要重点关注:', '•在建工程变动较大。报告期内,在建工程为0.4亿元,较期初增长45.18%。', '•长期待摊费用较期初变动较大。报告期内,长期待摊费用为176.9万元,较期初增长209.28%。', '•其他非流动资产变动较大。报告期内,其他非流动资产为0.1亿元,较期初增长132.27%。', '从三费维度看,需要重点关注:', '•管理费用增速超过20%。报告期内,管理费用为0.4亿元,同比增长35.02%。', '点击法兰泰克鹰眼预警,查看最新预警详情及可视化财报预览。', '新浪财经上市公司财报鹰眼预警简介:上市公司财报鹰眼预警是上市公司财报智能化专业分析系统。鹰眼预警通过聚集会计师事务所及上市公司等一大批权威的财务专家,分别从公司业绩成长、收益质量、资金压力与安全及运营效率等多个维度跟踪解读上市公司最新财报,并以图文形式提示可能存在的财务风险点。为金融机构、上市公司、监管部门等提供了专业、高效、便捷的上市公司财务风险识别及预警的技术解决方案。', '鹰眼预警入口:新浪财经APP-行情-数据中心-鹰眼预警或新浪财经APP-个股行情页-财务-鹰眼预警', '声明:文章内容仅供参考,不构成任何投资建议。如有疑问,请联系biz@staff.sina.com.cn。']"
9,http://finance.sina.com.cn/stock/s/2018-11-20/doc-ihmutuec1996354.shtml,stock_sz300104,乐视网,2018年11月20日 17:26,乐视网“年关”提前到：负债已过百亿遭供应商索债,"['  乐视网“年关”提前到:是否退市成焦点负债已过百亿遭供应商索债', '  卢晓 ', '  乐视网(300104.SZ)背负的资金压力被具体披露。', '  11月19日,乐视网财务总监张巍在2018年第四次临时股东大会中透露,截止9月底上市公司经营性负债中应付供应商及服务商的款项超过50亿元。此外,截止9月底乐视网还背负包含金融机构借款等有息债务约80亿元。', '  其中,乐视网从中植系获得的贷款已经违约。', '  11月15日,乐视网宣布,截止当日,公司无法按时偿还北京中泰创盈企业管理有限公司贷款及利息约19.14亿元。公告显示,这笔贷款本金为18.4亿元,贷款利率为9%/年,贷款期限为一年。目前四笔贷款均已到期。', '  据《华夏时报》记者了解,中泰创盈由中植系旗下中泰创展100%持股。张巍在11月19日的发言中还透露,中泰的该笔借款主要用于公司日常经营,补充公司流动资金。他同时表示,后续中泰可能会启动司法程序主张权利。', '  在到期债务越来越多的同时,张巍当日还坦诚,乐视网目前现金压力非常紧张,诸多历史问题无法得到有效、及时的解决。他在发言中还称,接近年关,大量供应商来公司要求偿还债务,乐视网也在寻求包括与供应商谈判、寻求政府帮助、政策支持等各种办法,但目前还没有有效的完整方案。', '  需要提及的是,虽然与关联方债务问题未形成新的进展,乐视网与关联方的关联交易仍在进行。本次乐视网股东大会审议的内容之一就是《关于调整、追认2018年日常关联交易类型及涉及关联人范围的议案》。乐视网董秘白冰表示,议案不涉及修改2018年度日常关联交易额度,在保证公司正常持续开展生产经营活动前提下,发挥公司与关联方的协同效应,促进公司业务发展,没有损害上市公司的利益。双方此前认定的债务规模约为67亿元左右。', '  此外,乐视网此前还被王思聪旗下普思资本等乐视体育股东,要求承担连带回购责任。乐视网在公告中称,如A+轮和B轮各新增投资者均对上市公司提起仲裁申请,经上市公司初步计算,上市公司、乐乐互动、北京鹏翼可能共承担约110亿余元以内的回购责任。', '  白冰在11月19日表示,公司目前被诉讼要求承担回购责任的法律效力存在疑问。同时如果公司最终败诉,上市公司仍有向相关责任人及相关公司继续追索、起诉的权利。', '  但目前乐视网还没有新的资金进入。', '  11月5日,乐视网注册资本由约19.95亿元人民币翻了一番,变为约39.9亿元。白冰表示此次公司注册资本增加,是公司完成2016年度权益分派并于后续召开股东大会修改章程、工商变更,并不是进行融资导致的注册资本增加,上市公司目前并没有任何增资计划。', '  而在被问及乐视网的破产与退市相关进展时,白冰还表示,退市涉及到多方因素的判断,从公司层面正在做相应的处置与安排。但是具体的应对措施,还未进入披露阶段。乐视网相关人士也对《华夏时报》记者强调,公司一直在为退市可能做应对,并非在为退市做准备。', '  11月8日,乐视网发布《关于股票存在被暂停上市风险的提示性公告》。公告显示,公司2018年1-9月归属于上市公司股东的净资产为-3.65亿元,归属于上市公司股东净利润为-14.89亿元。如经审计后公司2018年全年净资产为负,公司存在股票被暂停上市的风险。这份公告还披露,截止到2018年11月底到期未偿还的金融机构借款类债务约19.23亿元。', '  11月19日,乐视网股价为3.39元,比前一日下跌5.83%。']"
